id,sid,question_id,question,answer,sample_solution,rubric,label,level
34118_chemie_cck02-13,34118,chemie_cck02-13,Begründe deine Auswahl.,"Die Stoßwahrscheinlichkeit hängt direkt mit der Reaktionsgeschwindigkeit zusammen .
Je größer die Konzentration ist , desto höher ist die Stoßwahrscheinlichkeit , da mehr Reaktanten von A und B da sind und somit mehr Reaktionen entstehen können .
Dadurch ist die Reaktionsgeschwindigkeit damit direkt verbunden und wenn die Konzentration gering ist , finden automatisch weniger Reaktionen statt und somit ist auch die Reaktionsgeschwindigkeit gering .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
41112_chemie_cck02-13,41112,chemie_cck02-13,Begründe deine Auswahl.,"Siehe Text „ Die Kollisionstheorie als submikroskopischer Modellansatz “ letzter Satz : „ Ein grundlegender Faktor ist entsprechend die Stoßwahrscheinlichkeit zweier Teilchen , deren Stoß zu einer Reaktion führt . “
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
29109_chemie_cck02-13,29109,chemie_cck02-13,Begründe deine Auswahl.,"Wenn viele Reaktanten miteinander kollidieren , dann ist die Wahrscheinlichkeit höher , dass ein effektiver Zusammenstoß passiert .
Je mehr effektive Zusammenstöße , desto höher ist die Reaktionsgeschwindigkeit .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
27118_chemie_cck02-13,27118,chemie_cck02-13,Begründe deine Auswahl.,"sinn
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
26117_chemie_cck02-13,26117,chemie_cck02-13,Begründe deine Auswahl.,"Desto mehr Teilchen es gibt , umso mehr Teilchen können sich treffen .
Somit reagiert es exponentiell .
Weil es mehr Stöße , wandeln sich Edukte schneller in Produkte um .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
34121_chemie_cck02-58,34121,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je größer der Zerteilungsgrad der Oberfläche , desto schneller ist die Reaktionsgeschwindigkeit insgesamt .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
43113_chemie_cck02-58,43113,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je höher der Zerteilungsgrad desto höher ist die Rektivität der Teilchen , wodurch die Reaktion schneller abläuft .
Die Reaktionsgschwindigkeit wird dadurch höher .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
43104_chemie_cck02-58,43104,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Umso größer der Zerteilungsgrad ist , bzw umso mehr das Edukt zerteilt ist , und umso größer dadurch die Rektionsoberfläche ist , desto größer ist die Reaktionsgeschwindigkeit
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,2
33103_chemie_cck02-58,33103,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Ich weiß leider nit was ein Zerteilungsgrad ist .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,0
43117_chemie_cck02-58,43117,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je größer die Oberfläche ist , desto schneller ist die Reaktionsgeschwindigkeit .
Je größer die Oberfläche ist , desto besser kommt es zu einem effektiven Zusammenstoß .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
41107_chemie_cck02-58,41107,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je höher der Zerteilungsgrad desto größer die Fläche und umso stärker die Reaktion .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
29105_chemie_cck02-58,29105,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je höher der Zerteilungsgrad ist , desto höher ist die Reaktionsgeschwindigkeit .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
32102_chemie_cck02-58,32102,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Durch einen größeren Zerteilungsgrad ist die Oberfläche größer als bei einem kleineren Zerteilungsgrad .
Über die Oberfläche reagieren die Teile miteinander , sodass die Reaktionsgeschwindigkeit höher ist , desto größer der Zerteilungsgrad des Reaktanten ist .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,2
31112_chemie_cck02-58,31112,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je größer die Oberfläche , desto schneller / rapider reagiert die Reaktion
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
26104_chemie_cck02-58,26104,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"zerkleinerte stoffe reagieren schneller
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
26111_chemie_cck02-58,26111,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Meine Vermutung ist , dass festere Materiale / Aggregate weniger Reaktionsgeschwindigkeit aufweisen als weniger feste Materialien / Stoffe / Aggregate .
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,0
28105_chemie_cck02-58,28105,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Je mehr Teile also je größer die Oberfläche , desto höher die Reaktiongeschwindigkeit
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,1
37121_chemie_cck02-58,37121,chemie_cck02-58,Formuliere auf Basis Deiner qualitativen Beobachtungsdaten und Deiner Sizze eine allgemeine Gesetzmäßigkeit zum Einfluss des Zerteilungsgrades auf die Reaktionsgeschwindigkeit.,"Reaktionsgeschwindigkeit
","Je höher der Zerteilungsgrad der Edukte, desto höher die (durchschnittliche) Reaktionsgeschwindigkeit der Reaktion. Diese lässt sich an der gesteigerten Stoffumwandlung pro Zeit im V,t-Diagramm erkennen.","{""0"": ""Die Sch\u00fcler:innen formulieren keine korrekte allgemeine Gesetzm\u00e4\u00dfigkeit."", ""1"": ""Die Sch\u00fcler:innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit, ohne hierbei das erzeugte V,t-Diagramm einzubeziehen."", ""2"": ""Die Sch\u00fcler;innen formulieren eine allgemeine Gesetzm\u00e4\u00dfigkeit zur positiven Korrelation des Zerteilungsgrad und der Reaktionsgeschwindigkeit und beziehen hierbei das erzeugte V,t-Diagramm mit ein.""}",CCK02-58,0
