id,student_id,question_id,question,answer,sample_solution,rubric,level
33109_chemie_cck01-12,33109,chemie_cck01-12,"Ausgehend von einer kombinierten Darstellung der makroskopischen und der symbolischen Ebene: welche Größen würden sich zur Erfassung eines Umsatzes eignen?    Gehe bei Deinen Überlegungen wie folgt vor:    1. Betrachte die Reaktionsgleichung des Stoffwechsels und identifiziere die Aggregatzustände der jeweiligen Substanzen.    2. Nenne auf Grundlage des Aggregatzustandes eine passende Größe, die sich zur Verfolgung des Umsatzes anbieten würde und gib auch eine passende Einheit an.","1. Glucose in Lösung — &gt; Flüssig Sauerstoff — &gt; gasförmig CO2 — &gt; Gasförmig Wasser — &gt; Flüssig 2. Glucose — &gt; Masse in Gramm Sauerstoff — &gt; Volumen in LiterCO2 — &gt; Volumen in Liter Wasser — &gt; Volumen in Liter
","Die Glucose, die beim Aufgehen des Hefeteiges verbraucht wird, liegt in Wasser gelöst vor. Der Sauer-  stoff ist gasförmig, genauso wie das entstehende CO2, während das entstehende Wasser flüssig ist.  Bei der in Wasser gelösten Glucose könnte als Größe zum Quantifizieren der Menge dieses Stoffes die  Konzentration herangezogen werden. Diese gibt man in mol/l an. Es könnte aber auch die Masse der  Glucose herangezogen werden, die in g angegeben wird. Für Kohlenstoffdioxid könnte das entste-  hende Volumen herangezogen werden, das in ml oder cm3 angegeben wird.  (Umrechnungen der Größen sind natürlich ebenso zielführend: mmol/l, mg bzw. l)","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte, ziehen aber mit Blick auf die Variablen für die Erfassung des Verlaufs keine sinnvollen Schlussfolgerungen."", ""2"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte und ziehen  mit Blick auf die Variablen für die Erfassung des Verlaufs sinnvolle Schlussfolgerungen.""}",0
32107_chemie_cck02-13,32107,chemie_cck02-13,Begründe deine Auswahl.,"Da umso höher die stoßwahrscheinlichkeit ist also das die Teilchen sich berühren desto höher ist auf die Reaktionsgeschwindigkeit der Teilchen .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Schüler:innen stellen keinen Zusammenhang zwischen der Stoßwahrscheinlichkeit, der Effektivität einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Schüler:innen stellen einen Zusammenhang zwischen der generellen Stoßwahrscheinlichkeit (häufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Schüler:innen stellen einen Zusammenhang zwischen Stoßwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenstöße und der Reaktionsgeschwindigkeit her.""}",1
27123_chemie_cck02-34,27123,chemie_cck02-34,Dokumentiere Deine vergleichenden Beobachtungen in der vorgegebenen Tabelle.,"Vegleichende Versuchsbeobachtungen Ansatz A Ansatz B Ansatz C Nach Zugeben der Tablette sprudelte die Lösung leicht auf und färbte sich milchig .
Nach Zugeben der Tablette schäumte die Lösung sofort auf und färbte sich milchig .
Der Schaum ging mit der Zeit zurück .
Nach Zugeben der Tablette sprudelte die Lösung sehr stark auf und färbte sich gelblich .
Der Schaum stieg stark an .
",Ansatz A: schwache CO2-Entwicklung/Gasentwicklung Tablette löst sich langsam auf.  Ansatz B: mittelstarke CO2-Entwicklung/Gasentwicklung Tablette löst sich schneller als in A auf.  Ansatz C: sehr starke Gasentwicklung Tablette löst sich sofort auf,"{""0"": ""Die Schüler:innen beschreiben das Phänomen ohne Bezug zum Demonstrationsexperiment."", ""1"": ""Die Schüler:innen beschreiben das Phänomen unter Fokussierung auf die Gasentwicklung oder auf das Auflösen der Brausetablette."", ""2"": ""Die Schüler:innen beschreiben das Phänomen unter differenzierter Fokussierung auf die Gasentwicklung und heben die Unterschiede hervor.""}",2
39112_chemie_cck02-23,39112,chemie_cck02-23,Beschreibe zunächst die Kurvenverläufe.,"Bei Kurve A ist die Reaktionsgeschwindigkeit sehr niedrig .
Bei Kurve B ist die Reaktionsgeschwindigkeit schön höher .
Bei Kurve C ist die Reaktionsgeschwindigkeit hoch .
","Die gelbe Kurve steigt zunächst steil und stetig an und läuft schließlich gegen 300 ml. Die blaue Kurve steigt weniger steil an, flacht früher ab und läuft gegen 200 ml. Die rote Kurve steigt am wenigsten steil an und flacht am frühsten ab. Sie läuft gegen 100 ml.","{""0"": ""Die Schüler:innen beschreiben die vorliegenden Daten nicht."", ""1"": ""Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg)."", ""2"": ""Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.""}",1
37114_chemie_cck02-19,37114,chemie_cck02-19,"Nenne und beschreibe Darstellungselemente der dynamischen Darstellung, die deine eigene Modellierung nicht darstellen kann.","Meine Modellierung kann die Zusammenstöße der Edukte nicht darstellen .
Außerdem habe ich die entstandenen Produkte nicht gezeichnet .
","In der Simulation können tatsächliche Teilcheninteraktionen, d.h. deren Bewegung und deren Aufeinandertreffen überhaupt erst ansprechend dargestellt werden. So sieht man bspw. dass effektive Kollisionen durch das Kollidieren von Teilchen mit hoher Geschwindigkeit unmittelbar zur Reaktion führen, da diese in der Produktbildung münden.","{""0"": ""Die Schüler:innen benennen (im Vergleich) keinen Vorteil der dynamischen Modellierung."", ""1"": ""Die Schüler:innen benennen (im Vergleich) zumindest den Vorteil der Darstellung der Teilchenbewegung/Teilcheninterkation in der dynaischem Modellierung."", ""2"": ""Die Schüler:innen benennen (im Vergleich) die Teilcheninteraktion sowie die adäquate Darstellung der Sotffumwandlung durch effektive Kollisionen.""}",1
41108_chemie_cck02-01,41108,chemie_cck02-01,Notiere deine Beobachtungen zum Demonstrationsexperiment.,"Die Brausetablette löst sich im Wasser und fängt an zu schäumen .
Das Wasser verfärbt sich .
Am Boden des Becherglases setzen sich die ungelösten Reste der Brausetablette ab .
","Die Brausetablette löst sich nach und nach im wässrigen Medium. Es ist zudem eine Gasentwicklung zu beobachten, die zu einem Aufschäumen führt. Die Lösung färbt sich leicht. Die Intensität der Gasentwicklung nimmt ab.","{""0"": ""Die Schüler:innen beschreiben das Phänomen ohne Bezug zum Demonstrationsexperiment."", ""1"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Fokussierung der Gasentwicklung."", ""2"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Beschreibung der Intensitätsabnahme der Gasentwicklung.""}",1
33101_chemie_cck02-13,33101,chemie_cck02-13,Begründe deine Auswahl.,"- wenn die Stoßgeschwindigkeit höher ist , sind mehr Moleküle des Stoffes im Umlauf , sodass mehr Moleküle mit dem zweiten Stoff reagieren können , wodurch auch die Reaktionsgeschwindigkeit zunimmt
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Schüler:innen stellen keinen Zusammenhang zwischen der Stoßwahrscheinlichkeit, der Effektivität einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Schüler:innen stellen einen Zusammenhang zwischen der generellen Stoßwahrscheinlichkeit (häufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Schüler:innen stellen einen Zusammenhang zwischen Stoßwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenstöße und der Reaktionsgeschwindigkeit her.""}",0
38107_chemie_cck01-18,38107,chemie_cck01-18,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Volumen Masse Konzentration
","Auf Seiten der Edukte sind zwei Ionensorten zu sehen, sodass die Konzentration dieser Ionensorten im Reaktions-  verlauf verfolgt werden kann. Bei genauer Betrachtung der Reaktionsgleichung ist allerdings festzustellen, dass  sich die Konzentration an Chlorid-Ionen (wenn man das Ausfällen eines Magnesiumsalzes vernachlässigt) nicht  verändern wird, sondern lediglich die Konzentration an Oxonium-Ionen. Darüber hinaus könnte die Massenab-  nahme an Magnesium, die Volumenzunahme an Wasserstoffgas, die Konzentrationszunahme an Magne-  sium-Ionen verfolgt werden sowie die Veränderung der Leitfähigkeit","{""0"": ""Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen."", ""1"": ""Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss."", ""2"": ""Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passendem Beispiel.""}",0
34101_chemie_cck01-33,34101,chemie_cck01-33,Beschreibe den Kurvenverlauf des erzeugten Polygonzugs und vergleiche diesen mit Deinen Annahmen zum Verlauf der zeitlichen Änderung der entsprechenden Größe.,"Der Kurvenverlauf entspricht unseren Vermutungen .
","Die Abnahme der Konzentration erfolgt in einem ersten Zeitabschnitt zwischen 0 und ca. 90 Sekunden sehr schnell, was sich in einem zunächst steilen Kurvenverlauf widerspiegelt. Im Zeitintervall von 100 bis ca. 180 Sekunden flacht der Kurvenverlauf etwas ab, aber sinkt weiterhin. Anschließend scheint sich die Konzentration nur noch geringfügig zu ändern, sodass ein immer flacherer Kurvenverlauf zu beobachten ist. Es könnte sich um eine Abklingfunktion handeln ODER Die Zunahme des Volumens erfolgt in einem ersten Zeitabschnitt zwischen 0 und ca. 90 Sekunden sehr schnell, was sich in einem zunächst steilen Kurvenverlauf widerspiegelt. Im Zeitintervall von 100 bis ca. 180 Sekunden flacht der Kurvenverlauf etwas ab, aber steigt weiterhin, Anschließend scheint sich das Volumen nur noch geringfügig zu ändern, sodass ein immer flacherer Kurvenverlauf zu beobachten ist. Es könnte sich um eine Sätttigugnsfunktion handeln.","{""0"": ""Die Schüler:innen diskutieren weder den Stoffumsatz als Funktion der Zeit, noch beziehen sie die tabellarischen und graphischen Messwerte mit ein."", ""1"": ""Die Schüler:innen diskutieren den Stoffumsatz als Funktion der Zeit teilweise anhand der tabellarischen und graphischen Messwerte (eher oberflächliche Kurvenbeschreibung unter Einbindung nur eines der KEs)."", ""2"": ""Die Schüler:innen diskutieren den Stoffumsatz als Funktion der Zeit umfassend anhand der tabellarischen und graphischen Messwerte (detailliert unter Einbindung der KEs).""}",0
31116_chemie_cce01-23,31116,chemie_cce01-23,"Erkläre außerdem, wie sich ein Stillstand der Reaktion auf submikroskopischer Ebene äußern würde.","die Teilchen bewegen sich nicht mehr
","Ein Stillstand auf submikroskopischer Ebene würde bedeuten, dass es keine effektiven Zusammenstöße mehr zwischen Teilchen gibt, die zu einer stofflichen Veränderung führen.","{""0"": ""Die Schüler:innen modellieren das Reaktionsende nicht mithilfe des Kollisionsmodells."", ""1"": ""Die Schüler:innen beschreiben einen Stillstand der Teilchen, ohne auf das Ausbleiben erfolgreicher Kollisionen einzugehen."", ""2"": ""Die Schüler:innen beschreiben den Reaktionsstillstand auf Basis ausbleibender Kollisionen.""}",0
34112_chemie_cck01-10,34112,chemie_cck01-10,"Hast Du auf Grundlage der oben beantworteten Aufgaben bereits Ideen, welche Größen geeignet sein könnten, um die Geschwindigkeit dieser Reaktion zu erfassen? Wenn ja, beschreibe und begründe Deine Ideen","Volumen / Masse / Konzentration der Edukte / Produkte .
","Zur Erfassung des zeitlichen Verlaufs einer Reaktion könnte die Menge (Masse, Volumen, Konzentra-  tion) der Produkte und Edukte betrachtet werden. Diese sollte im Reaktionsverlauf für Edukte abneh-  men, da sie im Prozess der Stoffumwandlung zu Produkten reagieren. Gleichzeitig sollte sie für die  Produkte zunehmen, da diese im Reaktionsprozess fortlaufend gebildet werden. Die Abnahme an Edu-  kten und das Entstehen von Produkten kann entsprechend zeitlich verfolgt werden","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen leiten mindestens zwei geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""2"": ""Die Schüler:innen leiten mindestens drei geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her und stellen einen sinnvollen Zusammenhang her.""}",1
27145_chemie_cck02-23,27145,chemie_cck02-23,Beschreibe zunächst die Kurvenverläufe.,"Je mehr C0 in der Ausgangskonzentration ist , desto extremer ist der Graph. Je mehr C0 in der Lösung ist , desto schneller steigt der H2 Gehalt .
Die Konzentration des C0s nimmt mit der Anzahl der Reaktionen ab , weshalb der H2 Gehalt langsamer steigt .
","Die gelbe Kurve steigt zunächst steil und stetig an und läuft schließlich gegen 300 ml. Die blaue Kurve steigt weniger steil an, flacht früher ab und läuft gegen 200 ml. Die rote Kurve steigt am wenigsten steil an und flacht am frühsten ab. Sie läuft gegen 100 ml.","{""0"": ""Die Schüler:innen beschreiben die vorliegenden Daten nicht."", ""1"": ""Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg)."", ""2"": ""Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.""}",1
33112_chemie_cck01-17,33112,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Weil das Mehl aus vielen verschiedenen Inhalten besteht und auch viele Zwischenprodukte des Stoffwechsels gibt .
Eine genaue Betrachtung wäre zu schwierig .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",2
39115_chemie_cck02-09,39115,chemie_cck02-09,Beschreibe auf Basis Deines Vorwissens die Erklärungskraft der submikroskopischen Ebene (was vermag diese Modellebene darzustellen?).,"Die einzelnen Atome oder Stoffe die miteinander reagieren und zu Endprodukt werden .
",Sie erweitert den makroskopischen Blick und erlaubt Aussagen zum Verhalten und zur Interaktion der Teilchen. Mithilfe von Teilcheninteraktionen können viele Phänomene beschrieben und erklärt werden.,"{""0"": ""Die Schüler:innen erläutern den erweiterten Blick der makroskopischen Ebene nicht."", ""1"": ""Die Schüler:innen erläuten den Vorteil, dass die submikroskopische Ebene mit dem Teilchenbegriff die makroskopischen Blick erweitert."", ""2"": ""Die Schüler:innen erläutern den Vorteil, dass mithilfe von Teilchen und deren Interaktionen Phänomene erklärt werden können.""}",0
40109_chemie_cck01-33,40109,chemie_cck01-33,Beschreibe den Kurvenverlauf des erzeugten Polygonzugs und vergleiche diesen mit Deinen Annahmen zum Verlauf der zeitlichen Änderung der entsprechenden Größe.,"Weil dieses Programm scheiße ist und dauernd etwas nicht funktioniert weiß ich nicht wie der Kurvenverlauf aussieht , da ich erst einige Punkte angegeben habe , diese aber nicht für eine Auswertung reichten und ich deshalb noch weitere hinzufügen wollte , was nach mehrmaligem probieren immer noch nicht geht !!!
Und dafür verschwende ich meine Zeit …
Aaaaahhrg
","Die Abnahme der Konzentration erfolgt in einem ersten Zeitabschnitt zwischen 0 und ca. 90 Sekunden sehr schnell, was sich in einem zunächst steilen Kurvenverlauf widerspiegelt. Im Zeitintervall von 100 bis ca. 180 Sekunden flacht der Kurvenverlauf etwas ab, aber sinkt weiterhin. Anschließend scheint sich die Konzentration nur noch geringfügig zu ändern, sodass ein immer flacherer Kurvenverlauf zu beobachten ist. Es könnte sich um eine Abklingfunktion handeln ODER Die Zunahme des Volumens erfolgt in einem ersten Zeitabschnitt zwischen 0 und ca. 90 Sekunden sehr schnell, was sich in einem zunächst steilen Kurvenverlauf widerspiegelt. Im Zeitintervall von 100 bis ca. 180 Sekunden flacht der Kurvenverlauf etwas ab, aber steigt weiterhin, Anschließend scheint sich das Volumen nur noch geringfügig zu ändern, sodass ein immer flacherer Kurvenverlauf zu beobachten ist. Es könnte sich um eine Sätttigugnsfunktion handeln.","{""0"": ""Die Schüler:innen diskutieren weder den Stoffumsatz als Funktion der Zeit, noch beziehen sie die tabellarischen und graphischen Messwerte mit ein."", ""1"": ""Die Schüler:innen diskutieren den Stoffumsatz als Funktion der Zeit teilweise anhand der tabellarischen und graphischen Messwerte (eher oberflächliche Kurvenbeschreibung unter Einbindung nur eines der KEs)."", ""2"": ""Die Schüler:innen diskutieren den Stoffumsatz als Funktion der Zeit umfassend anhand der tabellarischen und graphischen Messwerte (detailliert unter Einbindung der KEs).""}",0
