id,student_id,question_id,question,answer,sample_solution,rubric,level
35106_chemie_cck02-07,35106,chemie_cck02-07,Vergleiche die momentane Reaktionsgeschwindigkeit zu den gewählten Zeitpunkten und beschreibe mithilfe des Diagramms den Einfluss der Konzentration auf die momentane Reaktionsgeschwindigkeit.,"der ertse ist nach 20 secunden der zweite nach hundert der erste wert ist 1,24 der zweite 0 , 29. Es scheint als würde die geschwindigkeit mit der konzentration abnehmen .
","Die momentane Reaktionsgeschwindigkeit nimmt im Laufe der Reaktion ab. So ist sie nach 100 s geringer als nach 20 s. Dies korreliert mit der Abnahme der Konzentration der Oxonium-Ionen (saure Lösung). Das bedeutet für diesen Fall: je geringer die Edukt-Konzentration ist, desto kleiner die momentane Reaktionsgeschwindigkeit, der ausschlaggebende Faktor ist also die Konzentration.","{""0"": ""Die Schüler:innen identifizeren weder die Abnahme der Konzentration der Oxonium-Ionen  noch die damit verbundene Abnahme der Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen identifizieren nur die Abnahme der Konzentration der Oxonium-Ionen oder die Abnahme der Reaktionsgeschwindigkeit."", ""2"": ""Die Schüler:innen identifizieren die Abnahme der Konzentration der Oxonium-Ionen und die damit verbundene Abnahme der Reaktionsgeschwindigkeit.""}",1
35115_chemie_cck02-24,35115,chemie_cck02-24,Ergänze die folgende Tabelle (mit ungefähren Werten!) ohne exakte graphische Bestimmung auf Basis des obigen Diagramms.,"v , c-Abhängigkeit cSalzsäure [ mol / l ] vVolumenbezogen [ ml / s ] 0,1 0,731 0,2 1,462 0,3 2,193 0,4 2,924
","0,2: 1,462; 0,3: 2,193; 0,4: 2,924","{""0"": ""Die Schüler:innen präsentieren kein Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen präsentieren teilweise Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie wenigstens zwei Werte richtig bestimmen."", ""2"": ""Die Schüler:innen präsentieren ein volels Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie alle Werte richtig bestimmen.""}",2
40105_chemie_cck01-17,40105,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Durch das Modellversuch wird die zu verfolgenden Größen in einer kontrollierten Umgebung zu gemessen .
Es wird auf einen vereinfachte Modellversuche mit einer salzsauren Lösung sowie Magnesiumpulver zurückgreifen , um die Auswirkungen auf die zu verfolgenden Größen zu untersuchen .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",1
39108_chemie_cck01-12,39108,chemie_cck01-12,"Ausgehend von einer kombinierten Darstellung der makroskopischen und der symbolischen Ebene: welche Größen würden sich zur Erfassung eines Umsatzes eignen?    Gehe bei Deinen Überlegungen wie folgt vor:    1. Betrachte die Reaktionsgleichung des Stoffwechsels und identifiziere die Aggregatzustände der jeweiligen Substanzen.    2. Nenne auf Grundlage des Aggregatzustandes eine passende Größe, die sich zur Verfolgung des Umsatzes anbieten würde und gib auch eine passende Einheit an.","1 ) Glucose : In Wasser gelöst Sauerstoff : Gasförmig Kohlenstoffdioxid : Gasförmig Wasser : Flüssig2Volumen für Gasförmige Stoffe Konzentration für in Wasser gelöste Stoffe
","Die Glucose, die beim Aufgehen des Hefeteiges verbraucht wird, liegt in Wasser gelöst vor. Der Sauer-  stoff ist gasförmig, genauso wie das entstehende CO2, während das entstehende Wasser flüssig ist.  Bei der in Wasser gelösten Glucose könnte als Größe zum Quantifizieren der Menge dieses Stoffes die  Konzentration herangezogen werden. Diese gibt man in mol/l an. Es könnte aber auch die Masse der  Glucose herangezogen werden, die in g angegeben wird. Für Kohlenstoffdioxid könnte das entste-  hende Volumen herangezogen werden, das in ml oder cm3 angegeben wird.  (Umrechnungen der Größen sind natürlich ebenso zielführend: mmol/l, mg bzw. l)","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte, ziehen aber mit Blick auf die Variablen für die Erfassung des Verlaufs keine sinnvollen Schlussfolgerungen."", ""2"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte und ziehen  mit Blick auf die Variablen für die Erfassung des Verlaufs sinnvolle Schlussfolgerungen.""}",2
38106_chemie_cck02-13,38106,chemie_cck02-13,Begründe deine Auswahl.,"Je öfter die Modelle aufeinander treffen desto schneller wird die reaktionsgeschwindigkeit
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Schüler:innen stellen keinen Zusammenhang zwischen der Stoßwahrscheinlichkeit, der Effektivität einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Schüler:innen stellen einen Zusammenhang zwischen der generellen Stoßwahrscheinlichkeit (häufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Schüler:innen stellen einen Zusammenhang zwischen Stoßwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenstöße und der Reaktionsgeschwindigkeit her.""}",1
26102_chemie_cck02-61,26102,chemie_cck02-61,"Beurteile das Zerteilen der Äpfel hinsichlich der Geschwindigkeit des Verderblichkeitsprozesses (Hinweis: wenn Du fachliche Informationen zu chemischen Abläufen des Verderbens einbeziehen möchtest, kannst Du diese unter Angabe der Quellen recherchieren und einbinden).","Wenn man den Apfel zerteilt ist eine größere Fläche der Luft ausgestetzt .
Dadurch verdirbt der Apfel insgesamt schneller .
","Durch das Zerteilen der Äpfel wird der Zerteilungsgrad dieser größer. Der höhere Zerteilungsgrad bewirkt eine höhere Anzahl an effektiven Zusammenstößen zwischen den Edukt-Teilchen, die beim Verderblich-keitsprozess miteinander reagieren. Dadurch erhöht sich die Geschwindigkeit des Verderblichkeitsprozesses und die Äpfel verderben schneller. Deshalb sollten die Äpfel für das Einlagern möglichst nicht zer-teilt werden, da sie dann schneller verderben.","{""0"": ""Die Schüler:innen beurteilen die Verderblichkeit der Äpfel nicht auf Basis des Kollisionsmodells"", ""1"": ""Die Schüler:innen beurteilen die Verderblichkeit der Äpfel teilweise (wenigstens zwei KEs) auf Basis des Kollisionsmodells."", ""2"": ""Die Schüler:innen beurteilen die Verderblichkeit der Äpfel umfassend (wenigstens drei KEs) auf Basis des Kollisionsmodells.""}",1
37114_chemie_cck02-64-02,37114,chemie_cck02-64-02,Beantworte die Frage 'Brauchen wir eigentlich Katalase?' mit mindestens drei Argumenten und wende zu Übungszwecken das CER-Schema explizit an. Beleg 2 (E 2):,"Das Zellweger-Syndrom ist eine Krankheit , die tödlich ist .
Bei dieser Krankheit sind Enzyme , wie Katalase , nicht vorhanden oder teilweise nicht funktionsfähig .
Also sind Enzyme , wie Katalase , lebenswichtig .
","Personen mit dem Zellweger-Syndrom besitzen einen Gendefekt, der dazu führt, dass wenig Katalase im Organismus vorhanden ist und zytotoxisches Wasserstoffperoxid entsprechend akkumuliert wid.  Diese Krankheit verläuft i.d.R. tödlich.","{""0"": ""Die Schüler:innen beschreiben weder den tödlichen Verlauf des Zellweger-Syndroms noch dessen Zusammenhang zum (Nicht-)Vorhandensein von Katalase"", ""1"": ""Die Schüler:innen beschreiben den Zusammehang zwischen dem tödlichen Verlauf des Zellweger-Syndroms und dem (Nicht-)Vorhandensein von Katalse, gehen hierbei aber nicht auf die dadurch bedingte Akkumulation von Wasserstoffperoxid ein."", ""2"": ""Die Schüler:innen beschreiben den Zusammenhang zwischen dem tödlichen Verlauf des Zellweger-Syndroms und dem (Nicht)-Vorhandensein von Katalse und gehen auf die dadurch bedingte Akkumaltion von Wasserstoffperoxid ein.""}",1
37115_chemie_cck01-12,37115,chemie_cck01-12,"Ausgehend von einer kombinierten Darstellung der makroskopischen und der symbolischen Ebene: welche Größen würden sich zur Erfassung eines Umsatzes eignen?    Gehe bei Deinen Überlegungen wie folgt vor:    1. Betrachte die Reaktionsgleichung des Stoffwechsels und identifiziere die Aggregatzustände der jeweiligen Substanzen.    2. Nenne auf Grundlage des Aggregatzustandes eine passende Größe, die sich zur Verfolgung des Umsatzes anbieten würde und gib auch eine passende Einheit an.","Flüssige Stoffe in Milliliter , Liter Gasförmige Stoffe in Volumen Energetische Stoffe in Volumen , kJMassen messen Konzentration messen
","Die Glucose, die beim Aufgehen des Hefeteiges verbraucht wird, liegt in Wasser gelöst vor. Der Sauer-  stoff ist gasförmig, genauso wie das entstehende CO2, während das entstehende Wasser flüssig ist.  Bei der in Wasser gelösten Glucose könnte als Größe zum Quantifizieren der Menge dieses Stoffes die  Konzentration herangezogen werden. Diese gibt man in mol/l an. Es könnte aber auch die Masse der  Glucose herangezogen werden, die in g angegeben wird. Für Kohlenstoffdioxid könnte das entste-  hende Volumen herangezogen werden, das in ml oder cm3 angegeben wird.  (Umrechnungen der Größen sind natürlich ebenso zielführend: mmol/l, mg bzw. l)","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte, ziehen aber mit Blick auf die Variablen für die Erfassung des Verlaufs keine sinnvollen Schlussfolgerungen."", ""2"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte und ziehen  mit Blick auf die Variablen für die Erfassung des Verlaufs sinnvolle Schlussfolgerungen.""}",0
26111_chemie_cck02-42,26111,chemie_cck02-42,Beschreibe die Veränderung der Häufigkeitsverteilung durch Änderung der Temperatur.,"Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Nun sind weniger Teilchen vorhanden .
So stoßen sie dementsprechend weniger zusammen und die Reaktionsgeschwindigkeit ist höher .
In diesem Fall erkennt man , dass die Temperatur eine bedeutende Rolle dabei spielt .
Je wärmer die Temperatur wird , desto weniger Teilchen sind vorhanden und so ist die Reaktionsgeschwindigkeit geringer .
Dargestellt werden weniger Teilchen .
Diese Teilchen kann man als Kreise darstellen .
","Beantwortung: Bei einer Temperaturerhöhung flacht die Kurve der Häufigkeitsverteilung ab. Das bedeutet, weniger Teilchen haben eine mittlere, aber dafür immer mehr Teilchen eine sehr hohe Geschwindigkeit, d.h. eine Temperaturerhöhung führt zu einer größeren Anzahl an Teilchen mit Emin bzw. EA. Darstellung: Generell weisen mehr Teilchen eine höhere Geschwindigkeit auf, es müssen auch mehr effektive Zusammenstöße auftreten.","{""0"": ""Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen."", ""1"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen."", ""2"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.""}",0
33111_chemie_cck02-27,33111,chemie_cck02-27,"Erkläre nochmals anhand der tabellierten Werte, inwiefern die Reaktionsgeschwindigkeit in diesem Beispiel nur von der Konzentration der eingesetzten Salzsäure abhängt.","Weil sich in der Gleichung die aufgestellt wird die Masse herauskürzt und daher diese nicht zu beachten ist
","Anhand der Tabelle lässt sich erkennen, dass die gemessene momentane Reaktionsgeschwindigkeit höher ist bei einer höheren Konzentration an Salzsäure. Vergleicht man Ansatz 3 und Ansatz 6, so lässt sich erkennen, dass die momentane Reaktionsgeschwindigkeit beide Male gleich hoch ist, obwohl die Masse des eingesetzten Magnesiums bei Ansatz 6 doppelt so hoch ist. Daraus lässt sich schließen, dass das Magnesium als Feststoff keinen Einfluss auf die (momentane) Reaktionsgeschwindigkeit hat.","{""0"": ""Die Schüler:innen verifizieren den gefundenen Trend nicht anhand der Ansätze."", ""1"": ""Die Schüler:innen verifizieren den gefunden Trend anhand der Ansätze, lassen die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium aber unbeachtet."", ""2"": ""Die Schüler:innen verifizieren den gefundenen Trend anhand der Ansätze und beschreiben die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium.""}",0
35110_chemie_cck01-12,35110,chemie_cck01-12,"Ausgehend von einer kombinierten Darstellung der makroskopischen und der symbolischen Ebene: welche Größen würden sich zur Erfassung eines Umsatzes eignen?    Gehe bei Deinen Überlegungen wie folgt vor:    1. Betrachte die Reaktionsgleichung des Stoffwechsels und identifiziere die Aggregatzustände der jeweiligen Substanzen.    2. Nenne auf Grundlage des Aggregatzustandes eine passende Größe, die sich zur Verfolgung des Umsatzes anbieten würde und gib auch eine passende Einheit an.","1. Die Aggregatzustände sind , bevor die Stoffe miteinander reagieren , gasförmig und Fest und werden nach der Reaktion gasförmig und flüssig .
2 .
Man könnte die Zeit berechnen , wie lange die Reaktion braucht , und die Zeit der Umformung vom Festen zum Flüssigen .
Dabei lässt sich auch das Volumen des Festen und Flüssigen berechnen und daraus schließen , wie viel gasförmiges und Flüssiges entstanden ist .
","Die Glucose, die beim Aufgehen des Hefeteiges verbraucht wird, liegt in Wasser gelöst vor. Der Sauer-  stoff ist gasförmig, genauso wie das entstehende CO2, während das entstehende Wasser flüssig ist.  Bei der in Wasser gelösten Glucose könnte als Größe zum Quantifizieren der Menge dieses Stoffes die  Konzentration herangezogen werden. Diese gibt man in mol/l an. Es könnte aber auch die Masse der  Glucose herangezogen werden, die in g angegeben wird. Für Kohlenstoffdioxid könnte das entste-  hende Volumen herangezogen werden, das in ml oder cm3 angegeben wird.  (Umrechnungen der Größen sind natürlich ebenso zielführend: mmol/l, mg bzw. l)","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte, ziehen aber mit Blick auf die Variablen für die Erfassung des Verlaufs keine sinnvollen Schlussfolgerungen."", ""2"": ""Die Schüler:innen benennen die korrekten Aggregatzustände der Edukte und Produkte und ziehen  mit Blick auf die Variablen für die Erfassung des Verlaufs sinnvolle Schlussfolgerungen.""}",1
31114_chemie_cck02-27,31114,chemie_cck02-27,"Erkläre nochmals anhand der tabellierten Werte, inwiefern die Reaktionsgeschwindigkeit in diesem Beispiel nur von der Konzentration der eingesetzten Salzsäure abhängt.","Bei einer höheren Konzentration der Salzsäure ist auch die Reaktionsgeschwindigkeit höher .
Bei 1 und 4 , 2 und 5 , 3 und 6 , ist die Reaktionsgeschwindigkeit jeweils gleich hoch .
Es wurde zwar jedes Mal die gleiche mol / l angewendet , jedoch immer eine andere g Anzahl , denn diese ist bei 4,5 und 6 doppelt so hoch wie bei 1 bis 3. Das belegt , dass Magnesium eine konstante Aktivität hat , also keinen Einfluss auf die Reaktionsgeschwindigkeit hat .
","Anhand der Tabelle lässt sich erkennen, dass die gemessene momentane Reaktionsgeschwindigkeit höher ist bei einer höheren Konzentration an Salzsäure. Vergleicht man Ansatz 3 und Ansatz 6, so lässt sich erkennen, dass die momentane Reaktionsgeschwindigkeit beide Male gleich hoch ist, obwohl die Masse des eingesetzten Magnesiums bei Ansatz 6 doppelt so hoch ist. Daraus lässt sich schließen, dass das Magnesium als Feststoff keinen Einfluss auf die (momentane) Reaktionsgeschwindigkeit hat.","{""0"": ""Die Schüler:innen verifizieren den gefundenen Trend nicht anhand der Ansätze."", ""1"": ""Die Schüler:innen verifizieren den gefunden Trend anhand der Ansätze, lassen die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium aber unbeachtet."", ""2"": ""Die Schüler:innen verifizieren den gefundenen Trend anhand der Ansätze und beschreiben die Unveränderlichkeit der Reaktionsgeschwindigkeit bei Erhöhung der Masse an Magnesium.""}",2
